time,msg-rate-in-per-second[postgres.public.employees],msg-megabytes-in-per-second[postgres.public.employees],msg-megabytes-out-per-second[postgres.public.employees]
2025-04-02T11:31:55+02:00,50000.000000,40.570640,
2025-04-02T11:31:56+02:00,60000.000000,40.570837,
2025-04-02T11:31:57+02:00,60000.000000,33.808565,
2025-04-02T11:31:58+02:00,50000.000000,40.570740,
2025-04-02T11:31:59+02:00,60000.000000,40.570431,
2025-04-02T11:32:00+02:00,60000.000000,40.570787,
2025-04-02T11:32:01+02:00,60000.000000,33.809314,
2025-04-02T11:32:02+02:00,60000.000000,40.570178,
2025-04-02T11:32:03+02:00,60000.000000,40.571224,
2025-04-02T11:32:04+02:00,60000.000000,40.570434,
2025-04-02T11:32:05+02:00,60000.000000,40.571054,
2025-04-02T11:32:06+02:00,50000.000000,40.571315,
2025-04-02T11:32:07+02:00,60000.000000,33.809203,
2025-04-02T11:32:08+02:00,60120.240481,40.652310,
2025-04-02T11:32:09+02:00,60180.541625,40.693211,
2025-04-02T11:32:10+02:00,60120.240481,40.652901,
2025-04-02T11:32:11+02:00,60180.541625,40.693136,
2025-04-02T11:32:12+02:00,51064.064064,40.611806,
2025-04-02T11:32:13+02:00,62314.629259,40.652656,
2025-04-02T11:32:14+02:00,66863.863864,40.611424,
2025-04-02T11:32:15+02:00,60120.240481,40.537871,
2025-04-02T11:32:16+02:00,60060.060060,40.573676,
2025-04-02T11:32:17+02:00,60120.240481,47.427806,
2025-04-02T11:32:18+02:00,60060.060060,38.978222,
2025-04-02T11:32:19+02:00,60060.060060,42.246125,
2025-04-02T11:32:20+02:00,60180.541625,33.911351,
2025-04-02T11:32:21+02:00,60000.000000,47.332717,
2025-04-02T11:32:22+02:00,60060.060060,40.612399,
2025-04-02T11:32:23+02:00,60060.060060,40.611527,
2025-04-02T11:32:24+02:00,70070.070070,40.612123,
2025-04-02T11:32:25+02:00,60060.060060,40.611818,
2025-04-02T11:32:26+02:00,60000.000000,40.571275,
2025-04-02T11:32:27+02:00,60060.060060,40.612582,
2025-04-02T11:32:28+02:00,60060.060060,40.564528,
2025-04-02T11:32:29+02:00,60060.060060,40.583261,
2025-04-02T11:32:30+02:00,60000.000000,40.571309,
2025-04-02T11:32:31+02:00,60060.060060,40.612055,
2025-04-02T11:32:32+02:00,60000.000000,40.523284,
2025-04-02T11:32:33+02:00,60060.060060,41.379682,
2025-04-02T11:32:34+02:00,60060.060060,39.805647,
2025-04-02T11:32:35+02:00,60000.000000,40.513931,
2025-04-02T11:32:36+02:00,60000.000000,40.562387,
2025-04-02T11:32:37+02:00,60000.000000,40.571440,
2025-04-02T11:32:38+02:00,60060.060060,40.612131,
2025-04-02T11:32:39+02:00,60000.000000,40.572410,
2025-04-02T11:32:40+02:00,60000.000000,44.005648,
2025-04-02T11:32:41+02:00,60060.060060,37.175010,
2025-04-02T11:32:42+02:00,60000.000000,40.570816,
2025-04-02T11:32:43+02:00,60060.060060,40.611471,
2025-04-02T11:32:44+02:00,60000.000000,40.572883,
2025-04-02T11:32:45+02:00,60000.000000,40.542584,
2025-04-02T11:32:46+02:00,60000.000000,40.523957,
2025-04-02T11:32:47+02:00,60000.000000,40.571067,
2025-04-02T11:32:48+02:00,60000.000000,46.651960,
2025-04-02T11:32:49+02:00,60060.060060,34.526166,
2025-04-02T11:32:50+02:00,50000.000000,40.571497,
2025-04-02T11:32:51+02:00,60000.000000,36.249090,
2025-04-02T11:32:52+02:00,56620.000000,38.093458,
2025-04-02T11:32:53+02:00,53380.000000,33.771624,
2025-04-02T11:32:54+02:00,60000.000000,40.572224,
2025-04-02T11:32:55+02:00,50050.050050,36.178883,
2025-04-02T11:32:56+02:00,60060.060060,38.275976,
2025-04-02T11:32:57+02:00,50000.000000,40.571622,
2025-04-02T11:32:58+02:00,59940.059940,33.775896,
2025-04-02T11:32:59+02:00,54808.000000,40.571856,
2025-04-02T11:33:00+02:00,55192.000000,40.570873,
2025-04-02T11:33:01+02:00,57228.000000,33.809799,
2025-04-02T11:33:02+02:00,52772.000000,33.809504,
2025-04-02T11:33:03+02:00,50050.050050,35.825773,
2025-04-02T11:33:04+02:00,52219.000000,38.591236,
2025-04-02T11:33:05+02:00,57781.000000,36.743433,
2025-04-02T11:33:06+02:00,60000.000000,37.637144,
2025-04-02T11:33:07+02:00,50923.923924,40.611863,
2025-04-02T11:33:08+02:00,59127.000000,33.809080,
2025-04-02T11:33:09+02:00,60000.000000,40.571257,
2025-04-02T11:33:10+02:00,60000.000000,40.571555,
2025-04-02T11:33:11+02:00,56240.759241,40.530997,
