time,msg-rate-in-per-second[postgres.public.employees],msg-megabytes-in-per-second[postgres.public.employees],msg-megabytes-out-per-second[postgres.public.employees]
2025-04-02T16:05:18+02:00,33174.000000,85.273790,
2025-04-02T16:05:19+02:00,33756.000000,86.410774,
2025-04-02T16:05:20+02:00,33504.000000,86.333951,
2025-04-02T16:05:21+02:00,31806.000000,81.156065,
2025-04-02T16:05:22+02:00,34230.000000,87.163642,
2025-04-02T16:05:23+02:00,32142.000000,82.584977,
2025-04-02T16:05:24+02:00,33654.000000,85.919106,
2025-04-02T16:05:25+02:00,32256.000000,84.075348,
2025-04-02T16:05:26+02:00,32916.000000,83.107375,
2025-04-02T16:05:27+02:00,33450.000000,85.842282,
2025-04-02T16:05:28+02:00,33528.000000,86.072752,
2025-04-02T16:05:29+02:00,33792.000000,86.180305,
2025-04-02T16:05:30+02:00,33102.000000,85.212332,
2025-04-02T16:05:31+02:00,33564.000000,85.642542,
2025-04-02T16:05:32+02:00,34254.000000,87.040725,
2025-04-02T16:05:33+02:00,32052.000000,82.339143,
2025-04-02T16:05:34+02:00,33486.000000,85.688636,
2025-04-02T16:05:35+02:00,33330.000000,85.842282,
2025-04-02T16:05:36+02:00,33018.000000,84.459464,
2025-04-02T16:05:37+02:00,33030.000000,84.981862,
2025-04-02T16:05:38+02:00,32370.000000,82.062579,
2025-04-02T16:05:39+02:00,33876.000000,86.810255,
2025-04-02T16:05:40+02:00,33144.000000,85.627177,
2025-04-02T16:05:41+02:00,32922.000000,84.536287,
