time,msg-rate-in-per-second[postgres.public.employees],msg-megabytes-in-per-second[postgres.public.employees],msg-megabytes-out-per-second[postgres.public.employees]
2025-04-02T16:14:08+02:00,27546.000000,70.040374,
2025-04-02T16:14:09+02:00,28854.000000,76.112081,
2025-04-02T16:14:10+02:00,26760.000000,67.590117,
2025-04-02T16:14:11+02:00,30282.000000,78.069204,
2025-04-02T16:14:12+02:00,29412.000000,75.418612,
2025-04-02T16:14:13+02:00,30210.000000,77.098348,
2025-04-02T16:14:14+02:00,30342.000000,77.776406,
2025-04-02T16:14:15+02:00,31980.000000,82.723152,
2025-04-02T16:14:16+02:00,29634.000000,76.050439,
2025-04-02T16:14:17+02:00,29856.000000,76.805550,
2025-04-02T16:14:18+02:00,26010.000000,66.280231,
2025-04-02T16:14:19+02:00,30684.000000,78.577748,
2025-04-02T16:14:20+02:00,31626.000000,81.105058,
2025-04-02T16:14:21+02:00,32964.000000,84.603224,
2025-04-02T16:14:22+02:00,32454.000000,84.618634,
2025-04-02T16:14:23+02:00,32364.000000,81.829348,
2025-04-02T16:14:24+02:00,31620.000000,81.367035,
2025-04-02T16:14:25+02:00,31842.000000,81.505729,
2025-04-02T16:14:26+02:00,31044.000000,80.565693,
2025-04-02T16:14:27+02:00,32922.000000,83.940576,
2025-04-02T16:14:28+02:00,32034.000000,82.707742,
2025-04-02T16:14:29+02:00,33078.000000,84.926843,
2025-04-02T16:14:30+02:00,32550.000000,83.432032,
2025-04-02T16:14:31+02:00,32370.000000,82.584458,
2025-04-02T16:14:32+02:00,33012.000000,84.926843,
2025-04-02T16:14:33+02:00,33432.000000,86.005572,
2025-04-02T16:14:34+02:00,32058.000000,83.154644,
2025-04-02T16:14:35+02:00,32304.000000,81.983452,
2025-04-02T16:14:36+02:00,32340.000000,83.709419,
2025-04-02T16:14:37+02:00,32322.000000,82.368712,
2025-04-02T16:14:38+02:00,30546.000000,80.889312,
2025-04-02T16:14:39+02:00,31830.000000,79.872224,
2025-04-02T16:14:40+02:00,33630.000000,86.175087,
2025-04-02T16:14:41+02:00,33828.000000,86.575758,
2025-04-02T16:14:42+02:00,32388.000000,83.154644,
2025-04-02T16:14:43+02:00,32226.000000,82.831025,
2025-04-02T16:14:44+02:00,33570.000000,86.282960,
2025-04-02T16:14:45+02:00,32574.000000,83.216286,
2025-04-02T16:14:46+02:00,32454.000000,84.033038,
2025-04-02T16:14:47+02:00,32497.005988,83.465436,
2025-04-02T16:14:48+02:00,32349.650350,82.886832,
2025-04-02T16:14:49+02:00,32814.000000,84.156322,
2025-04-02T16:14:50+02:00,32871.128871,84.688050,
2025-04-02T16:14:51+02:00,32181.818182,82.471166,
2025-04-02T16:14:52+02:00,31290.000000,80.550282,
2025-04-02T16:14:53+02:00,31630.369630,80.546788,
2025-04-02T16:14:54+02:00,32115.884116,83.210128,
2025-04-02T16:14:55+02:00,32136.000000,82.260839,
2025-04-02T16:14:56+02:00,32916.000000,84.264194,
2025-04-02T16:14:57+02:00,31714.285714,81.824575,
2025-04-02T16:14:58+02:00,32628.000000,83.293338,
2025-04-02T16:14:59+02:00,32595.404595,84.287780,
